COLUMN01,COLUMN02,COLUMN03,COLUMN04,COLUMN05,COLUMN06,COLUMN07,COLUMN08,COLUMN09,COLUMN10,COLUMN11,COLUMN12,COLUMN13,COLUMN14,COLUMN15,COLUMN16,COLUMN17,COLUMN18,COLUMN19,COLUMN20,COLUMN21,COLUMN22,COLUMN23,COLUMN24,COLUMN25,COLUMN26,COLUMN27,COLUMN28,COLUMN29,COLUMN30,COLUMN31,COLUMN32,COLUMN33,COLUMN34,COLUMN35,COLUMN36,COLUMN37,COLUMN38,COLUMN39,COLUMN40,COLUMN41,COLUMN42,COLUMN43,COLUMN44,COLUMN45,COLUMN46,COLUMN47,COLUMN48,COLUMN49,COLUMN50,COLUMN51,COLUMN52,COLUMN53,COLUMN54,COLUMN55
206507,000009.SZ,95051000,139600,143500,136200,142900,142900,143000,143200,143300,143400,143500,143600,143700,143800,143900,5900,300,2600,5300,7900,105300,43400,66800,69600,139400,142800,142600,142500,142400,142300,142200,142100,142000,141900,141800,700,5100,50700,7500,6500,19100,3000,128700,21400,9000,20300593,283847878,4637518,10752860,153600,125600,136000,149200
206974,000009.SZ,95054000,139600,143500,136200,142800,142800,142900,143000,143100,143200,143300,143400,143500,143600,143700,2200,7100,34400,4000,2600,5500,8600,105800,43400,66800,142600,142500,142400,142300,142200,142100,142000,141900,141800,141700,4800,50700,7500,6500,19100,3000,131400,21400,9000,75500,20342993,284453783,4636918,10744160,153600,125600,136000,149200
207493,000009.SZ,95057000,139600,143500,136200,143000,143100,143200,143300,143400,143500,143600,143700,143800,143900,144000,4000,5000,4300,9900,110900,46800,66800,71400,138900,128600,143000,142900,142800,142700,142600,142500,142400,142300,142200,142100,30334,4900,24700,100,6000,50200,7500,6500,19600,3000,20478259,286387479,4697652,10724760,153600,125600,136100,149200
207986,000009.SZ,95100000,139600,143500,136200,142900,143000,143100,143200,143300,143400,143500,143600,143700,143800,143900,600,4200,6400,14700,9900,110900,49900,67000,71900,138900,142900,142800,142700,142600,142500,142400,142300,142200,142000,141900,4900,31834,300,10200,49600,7500,6500,19600,131200,21600,20537959,287240829,4685552,10772860,153600,125600,136100,149200
208484,000009.SZ,95103000,139600,143500,136200,142800,142900,143000,143100,143200,143300,143400,143500,143600,143700,143800,2400,2300,2800,6900,14700,12400,111200,49400,64000,71000,142800,142700,142600,142500,142400,142300,142200,142000,141900,141800,34634,300,17000,49500,6500,6800,19600,128600,21600,20000,20587159,287944236,4684052,10807360,153600,125600,136100,149200
208949,000009.SZ,95106000,139600,143500,136200,142500,142800,142900,143000,143100,143200,143300,143400,143500,143600,143700,500,13500,106500,2800,8000,15200,13800,114300,49200,64900,142500,142400,142300,142200,142100,142000,141900,141800,141700,141600,32134,8200,6800,20100,6500,128600,22100,20000,75500,6700,20771059,290571546,4617452,10955260,153600,125600,136000,149100
209405,000009.SZ,95109000,139600,143500,136200,142800,142800,142900,143000,143100,143200,143300,143400,143500,143600,143700,31600,7900,3400,4600,9200,15400,15800,121200,49200,66900,142700,142600,142500,142400,142300,142200,142100,142000,141900,141800,300,100,33134,8200,6800,20100,6500,128600,22100,20000,20927659,292810242,4604952,10951260,153600,125600,136000,149200
209919,000009.SZ,95112000,139600,143500,136200,142500,142800,142900,143000,143100,143200,143300,143400,143500,143600,143700,40400,10900,6600,8100,9200,16800,16400,124900,46700,66900,142500,142400,142300,142200,142100,142000,141900,141800,141700,141600,29934,7400,6800,20100,6500,128200,22100,20000,75500,5500,20948559,293108523,4592652,11000460,153600,125600,136000,149100
210434,000009.SZ,95115000,139600,143500,136200,142600,142600,142700,142800,142900,143000,143100,143200,143300,143400,143500,13500,5800,43400,38100,14900,8200,17100,17300,19600,133600,142500,142400,142300,142200,142100,142000,141900,141800,141700,141600,1134,7600,6800,25300,6500,128200,22100,20000,75500,5500,20991059,293714467,4557152,11107460,153600,125600,136000,149100
210874,000009.SZ,95118000,139600,143500,136200,142500,142500,142800,142900,143000,143100,143200,143300,143400,143500,143600,24800,200,9766,23200,9600,17300,18600,19900,135300,47800,142400,142300,142200,142100,142000,141900,141800,141700,141600,141500,7100,7500,25500,6700,129700,22100,20000,75500,5500,35800,21123993,295612309,4555218,11099526,153600,125600,136000,149100
211350,000009.SZ,95121000,139600,143500,136200,142200,142400,142500,142700,142800,142900,143000,143100,143200,143300,143400,100,4200,1900,47200,12966,26100,8600,17100,21700,19900,142200,142100,142000,141900,141800,141700,141600,141500,141400,141300,14400,6700,129700,22100,21100,73000,7500,38800,6600,1100,21239693,297261101,4533818,11158026,153600,125600,135900,149100
211834,000009.SZ,95124000,139600,143500,136200,142600,142600,142800,142900,143000,143100,143200,143300,143400,143500,143600,900,9200,17166,27500,9100,17100,21700,25700,145800,48100,142500,142400,142300,142200,142100,142000,141900,141800,141700,141600,6400,2200,3000,10100,13900,130200,22100,26400,73000,7500,21289193,297966802,4547418,11143726,153600,125600,136000,149100
212338,000009.SZ,95127000,139600,143500,136200,142700,142600,142700,142800,142900,143000,143100,143200,143300,143400,143500,100,1600,9700,17166,37300,9300,18900,26000,25800,150700,142500,142400,142300,142200,142100,142000,141900,141800,141700,141600,800,88500,3000,10100,163500,132200,22100,26400,73000,7500,21313093,298307382,4791518,11262426,153600,125600,136300,149100
212808,000009.SZ,95130000,139600,143500,136200,142500,142500,142600,142700,142800,142900,143000,143100,143200,143300,143400,300,8900,1600,12100,22466,40700,9300,18900,26000,30800,142400,142300,142200,142100,142000,141900,141800,141700,141600,141500,84300,3000,10300,166400,131800,22100,26400,73000,7500,38400,21348993,298818828,4791518,11322326,153600,125600,136300,149100
213314,000009.SZ,95133000,139600,143500,136200,142400,142500,142600,142700,142800,142900,143000,143100,143200,143300,143400,7700,18600,4000,11800,23266,60900,9300,18800,26000,31500,142400,142300,142200,142100,142000,141900,141800,141700,141600,141500,81800,3000,11000,167100,132000,22600,26400,73000,7500,39400,21364193,299035392,4774118,11377226,153600,125600,136300,149100
213776,000009.SZ,95136000,139600,143500,136200,142500,142600,142700,142800,142900,143000,143100,143200,143300,143400,143500,15600,5300,11900,23066,64700,9300,18900,26700,33400,167500,142500,142400,142300,142200,142100,142000,141900,141800,141700,141600,1600,75400,2700,13400,167600,132200,22700,26400,73000,7500,21407493,299652424,4774118,11445626,153600,125600,136300,149100
214318,000009.SZ,95139000,139600,143500,136200,142400,142500,142600,142700,142800,142900,143000,143100,143200,143300,143400,1200,13100,7400,20500,21566,67395,9300,19400,34700,32300,142400,142300,142200,142100,142000,141900,141800,141700,141600,141500,70100,5700,17500,167600,136800,22700,26400,73000,7500,39600,21422593,299867579,4781418,11472621,153600,125600,136300,149000
214752,000009.SZ,95142000,139600,143500,136200,142500,142700,142800,142900,143000,143100,143200,143300,143400,143500,143600,1400,24000,22666,74395,9300,19400,49200,37400,172300,50000,142600,142500,142400,142300,142200,142100,142000,141900,141800,141700,14400,3600,64100,7100,20800,197600,140600,22700,24900,75200,21471693,300567451,4829218,11541221,153600,125600,136300,149000
215231,000009.SZ,95145000,139600,143500,136200,142500,142700,142800,142900,143000,143100,143200,143300,143400,143500,143600,1900,26700,23166,84495,9300,19400,50200,50500,182500,50000,142500,142400,142300,142200,142100,142000,141900,141800,141700,141600,1700,58600,7100,21300,197900,140800,22700,24900,75200,7500,21511793,301138998,4808718,11645021,153600,125600,136300,149000
215739,000009.SZ,95148000,139600,143500,136200,142500,142500,142600,142700,142800,142900,143000,143100,143200,143300,143400,4600,24400,11500,28400,26266,92495,9300,19700,50200,51000,142400,142300,142200,142100,142000,141900,141800,141700,141600,141500,53500,5400,23800,197900,143400,22700,24900,75200,7500,37700,21530293,301402545,4792518,11735421,153600,125600,136300,149000
216201,000009.SZ,95151000,139600,143500,136200,142500,142600,142700,142800,142900,143000,143100,143200,143300,143400,143500,27900,26400,26400,29566,93695,9300,15400,50100,53000,182200,142500,142400,142300,142200,142100,142000,141900,141800,141700,141600,39600,53500,5400,24900,197900,145100,17700,24900,75200,7500,21554693,301750248,4825618,11802321,153600,125600,136400,149000
216689,000009.SZ,95154000,139600,143500,136200,142500,142600,142700,142800,142900,143000,143100,143200,143300,143400,143500,10400,39400,28300,33666,93895,11300,15400,51500,53000,179500,142500,142400,142300,142200,142100,142000,141900,141800,141700,141600,49200,59400,5400,25900,197900,147100,17700,24900,75200,7500,21597493,302360326,4860518,11804821,153600,125600,136400,149000
217172,000009.SZ,95157000,139600,143500,136200,142600,142700,142800,142900,143000,143100,143200,143300,143400,143500,143600,2000,33100,34166,97395,11300,14000,44600,53000,180700,51000,142600,142500,142400,142300,142200,142100,142000,141900,141800,141700,500,34300,59400,5400,25400,197700,148300,22800,24900,75200,21668893,303378770,4870618,11796421,153600,125600,136400,149000
217651,000009.SZ,95200000,139600,143500,136200,143100,143200,143300,143400,143500,143600,143700,143800,143900,144000,144100,4100,41100,50400,195800,51000,66300,94700,148200,166200,64500,143100,143000,142900,142600,142500,142400,142300,142200,142100,142000,14600,24305,37034,65800,30200,59400,6900,25400,197700,148800,21886454,306488236,5025257,11623260,153600,125600,136600,149100
218146,000009.SZ,95203000,139600,143500,136200,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,197800,51000,66900,94700,148200,167200,69500,86100,49300,31100,143400,143200,143100,143000,142900,142800,142600,142500,142400,142300,11600,1300,26000,24505,21634,3000,69300,36400,59400,7700,22003354,308163789,5057457,11565360,153600,125600,136600,149100
218636,000009.SZ,95206000,139600,143500,136200,143500,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,188600,51000,66900,96600,148200,166800,69500,86100,49300,31400,143300,143100,143000,142900,142800,142700,142600,142500,142400,142300,85400,19000,27705,13234,3000,1900,73900,34300,59400,9700,22029554,308539247,5135457,11582160,153600,125600,136700,149100
219185,000009.SZ,95209000,139600,143900,136200,143500,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,70900,163200,69500,86100,49600,31400,79800,23000,11200,104300,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,5200,36700,82300,7200,19000,28305,14234,3000,1900,65900,22534554,315793863,5033057,11114460,153600,125600,136600,149400
219616,000009.SZ,95212000,139600,144000,136200,144000,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,500,161400,69500,86100,49600,31400,79800,23000,11200,105500,143600,143500,143400,143300,143200,143100,143000,142900,142700,142600,8200,80300,30500,82300,3900,19500,28305,14234,1900,64900,22631754,317191902,5114657,11222360,153600,125600,136700,149500
220159,000009.SZ,95215000,139600,144100,136200,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,16800,86100,49600,31400,81300,23000,13200,105500,151200,541900,144000,143900,143800,143700,143600,143500,143400,143300,143200,143100,6600,4500,10000,15700,28500,97500,30500,82300,2600,19200,22873954,320679826,5123418,11047260,153600,125600,136800,149600
220597,000009.SZ,95218000,139600,144100,136200,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,5400,14500,86100,52100,27900,85000,23000,11800,105500,121200,143900,143800,143700,143600,143500,143400,143300,143200,143100,143000,57100,10000,12000,28500,108000,30500,82300,2400,19200,22500,22905954,321140486,5188818,11151460,153600,125600,136800,149700
221118,000009.SZ,95221000,139600,144100,136200,144100,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,5500,83800,60500,27900,83100,23000,11800,103600,121200,507600,144000,143900,143800,143700,143600,143500,143400,143200,143100,143000,2800,56300,10000,12000,28500,107200,30500,2300,19200,62300,22961054,321933889,5108018,11216960,153600,125600,136800,149700
221636,000009.SZ,95224000,139600,144100,136200,143900,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,1200,25000,50700,84300,60200,27800,89300,38300,15000,103600,143600,143500,143400,143200,143100,143000,142900,142700,142600,142500,30800,118400,30500,2300,18700,59100,1000,1900,41400,51700,23090554,323797435,5022318,11301660,153600,125600,136600,149700
222071,000009.SZ,95227000,139600,144100,136200,143900,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,10100,12400,58500,86500,61200,27900,90300,38300,13500,103600,143600,143500,143400,143200,143100,143000,142900,142700,142600,142500,18300,101500,30500,2300,17700,61200,1000,1900,40400,45200,23266254,326325506,4982418,11326460,153600,125600,136600,149600
222561,000009.SZ,95230000,139600,144100,136200,143800,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,2300,57200,72100,106600,61700,27900,96000,38300,14100,110600,143600,143500,143400,143200,143100,143000,142900,142800,142700,142600,18100,101700,30500,2300,17700,61200,1000,1500,1900,41000,23297054,326768707,4965618,11422060,153600,125600,136600,149600
223103,000009.SZ,95233000,139600,144100,136200,143900,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,100,75300,85300,108400,63200,28400,101600,38300,14600,128200,143800,143700,143600,143500,143400,143200,143100,143000,142900,142800,13000,500,21300,82200,30000,2300,17700,61800,1000,1500,23351454,327551483,4951818,11515560,153600,125600,136600,149600
223592,000009.SZ,95236000,139600,144100,136200,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,52400,90400,97000,64200,29500,101800,39300,16600,128300,148800,143900,143800,143700,143600,143500,143400,143200,143100,143000,142900,13300,20900,5000,42400,81200,30000,5300,17700,61800,1000,23423154,328583534,4998318,11498260,153600,125600,136700,149600
224025,000009.SZ,95239000,139600,144100,136200,143900,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,10000,76600,95100,96400,66700,29500,107600,42900,16600,130300,143800,143700,143600,143500,143400,143200,143100,143000,142900,142800,17500,5100,42400,81000,30000,4300,18400,63500,1000,2000,23488854,329529106,4990218,11573860,153600,125600,136600,149600
224531,000009.SZ,95242000,139600,144100,136200,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,158400,96500,66700,30500,109900,44100,17600,129900,157100,532500,144000,143900,143800,143700,143600,143500,143400,143200,143100,143000,42600,20000,20400,8500,42700,82600,30000,3400,18400,63500,23638254,331680472,5065018,11607860,153600,125600,136800,149600
224991,000009.SZ,95245000,139600,144100,136200,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,141800,96600,66700,33300,113900,44600,17600,130900,157100,527800,144000,143900,143800,143700,143600,143500,143400,143200,143100,143000,6400,39500,21000,3500,42400,82600,30000,3400,18400,63600,23716954,332813804,5034218,11641360,153600,125600,136700,149600
225492,000009.SZ,95248000,139600,144300,136200,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,600,65100,33300,118100,44600,23400,130400,162100,539000,323800,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,121300,16100,23900,13100,5300,42600,82200,30000,200,3400,24003754,336947175,5145118,11468660,153600,125600,136900,149700
225995,000009.SZ,95251000,139600,144300,136200,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,100,59900,36400,118400,29600,23400,130400,163100,559700,322200,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,21000,35600,63900,16700,6300,41000,80200,30000,200,3400,24175254,339418576,5103818,11510460,153600,125600,136800,149700
226533,000009.SZ,95254000,139600,144300,136200,144000,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,21200,6000,9200,62400,44000,139300,29600,23400,130400,168700,143900,143800,143700,143600,143500,143400,143300,143200,143100,143000,61100,16700,6300,42500,80700,30000,200,3400,19800,63600,24273054,340827159,5041218,11525760,153600,125600,136700,149700
